ID-IMG-Meme, texto
DS_IMG_964,Nadie: Los hijos de Shakira jugando el FIFA 22 para poder pasar tiempo con su papá: 
DS_IMG_1192,Tengo hambre comemos? @0 àNos 
DS_IMG_601,"@Honica Houles Fans ""Cuando tú vas, yo ya fui y vine tres veces peda y en tacones' Monica Robles fans "
DS_IMG_1868,"CON USTEDES ""EL PRESIDENTE @SecretariaMeme ALV "
DS_IMG_518,Cuando estás en el closet y tus conocidos hablan mal de la comunidad #Igbt 
DS_IMG_2937,soy el mejor método anticonceptivo GogOD RaälE genial . 
DS_IMG_3258,YAESVIERNES Gcierishingn PORSHAKIRA 
DS_IMG_2954,FORMAS DE NO ODIAR UN LUNES No teneR trabajo ANAR Tu Trabajo SER  billonario cihismoilustrado.Com 
DS_IMG_1370,No se les antoja un raspado para que se refresquen con este calorón 
DS_IMG_2576,"iCruz Azul, nol cYo qué? Es la costumbre iChivas, no! MExiCO "
DS_IMG_2837,"{Que vende Vende café starbucks? MAPACHEOEER No chicos, starbucks No es cierto, vende café vende experiencia "
DS_IMG_2374,Yo diciéndole a mi mamá a las 10 de la noche que necesito una cartulina para mañana // Mi mamá 
DS_IMG_2641,La Selección Mexicana viendo los equipos que le tocó en el Grupo C: ~Argentina ~México ~Polonia #SorteoQatar2022 Bueno [exca] Lo intentamos 
DS_IMG_1264,qQWEQ [IEA DEBMIODL [RP 10S [EGROS QUEIO [GAMA GBBRAHR 
DS_IMG_1750,"@AlburesyPiropos Niñas, a comer pescado ensemanasanta "
DS_IMG_711,ROESTOYENCOKRADE QUEHAYAHOIBRESFEOS PEROPOR QUÉ 70p08 DIVENENESTACIUDAD menegandruatareg 
DS_IMG_226,la familia de alessia viendo el cartel picante que tiene la familia de bambino #GranHermanoChile #GranHermanoCHV QUECOSA La Vs MAS CLASEMEDIA Tc9 ietator net 
DS_IMG_3112,"Cuando digo que solo voy ir a tomarme una cerveza y bien briago soltando madrazos Como mi papá, como mi Ilego papá "
DS_IMG_474,ALGUNA GENTE ME ZZAMA HOMIOFÓBICO YOPREFIEROQUE [ELLAMENNORMAZ #unnvce 
DS_IMG_1756,[OIBRE CONALBUR CONSUELAIEZANO manegandratoreg 
DS_IMG_2064,ESPERANDO EL DEBUT DE MÉxICO fan10 EN LA COPA ORO 
DS_IMG_2291,FELICITACIONES POR FACEBOOKP LLEVENMEA COMER 
DS_IMG_986,Profesor Si digame iPodria ser mas claro? 
DS_IMG_126,Cuando se termina el día de inocentes y aún sigues embarazada los 
DS_IMG_1523,*Olvido la credencial de la escuela* El maestro que me conoce desde hace 2 años: INo pasas_ Como sé que estudias aquí 
DS_IMG_973,LA NOVIA QUE LA NOVIA QUE QUIERO TENGO 
DS_IMG_1932,GUANDOT7SAIGW YHACES PURO PEZÓN 
DS_IMG_3246,"Creo que no volveré a usar barba, querida. iPor Porque anoche escuché al novio de la nena decir: -Que lindo que queda tu papito afeitado! qué? "
DS_IMG_505,HHEN LequHtas su LohcheRa aVN NINO VENEZZOLANO H NO HAY NADA :V 
DS_IMG_1096,ama porque soy Hernández Hernández 
DS_IMG_351,0DIOA LOSMMAZDI0S HOMBRESMACHISTAS memegenerator.es 
DS_IMG_2590,"Señor nunca te he pedido nada, pero _ LuisMi El Idolo Ayúdame a conseguir mi boleto de Luis Miguel "
DS_IMG_3141,6 Que bueno! me dio tiempo hasta de lavar la ropa. Mientras tanto tus hijos en el cuarto 000 tarjetitas hoy 
DS_IMG_400,El sexismo sigue siendo sexismo aunque se dirija a los hombres. 'eminists 
DS_IMG_3261,"Dale Señor el descanso eternol!!! Bb2 Ya quiero verte 1206 Jajaja 12 07 Mentiroso 120} Seguro estás 1207 Con Wnovia No amor esa loca ya durmiendo 12,08 Uoco Hoy está "
DS_IMG_184,LTE CASARIAS PERO PRIMERO SE LO DEBES PREGUNTAR CoNMIGo? A MI PAPÁ 
DS_IMG_2706,México después de perder todos los partidos de grupo Ojalá mevuelvan ainvitar 
DS_IMG_3032,ENCUENTRA LAS DIFERENCIAS NIVEL: CECYT 
DS_IMG_111,"Crnaer Tu cuerpo es""arte No se lo ensenes a cualquier estúpido. Qur Touna "
DS_IMG_3047,Zamba despues de estar 2 años sin ir al colegio 
DS_IMG_3154,Cuando inventó excusas para no salir y me dan soluciones. 
DS_IMG_2887,Melania consolando a Trump después dz quc perdió las clzcciones QQ Ponte estas. RTEY QUEDA Hol No Ilores frente a los mexicanos. Mnaoggfr Mnasogy 
DS_IMG_3248,Se les pide de la manera mas atenta; que pasen a recoger sus pertenencias Ya la milpa se esta secando 
DS_IMG_2268,Jugadores de fri fayer cuando se dan cuenta de que la Tercera Guerra mundial no se trata de ir con una arma pedorra disparandole a todo lo que se mueva: 'Pa 
DS_IMG_1679,Cuando tocan mis cosas sin permiso y no las dejan como estaban: 
DS_IMG_2914,DRAGON BALL Z DRAGON BALL 2 SI GOKÚ FUERA UN PADRE RESPONSABLE 
DS_IMG_269,YO COMPARTIENDO MEMES MACHISTAS MIENTRAS LAVO LA ROPA DE MI ESPOSA. ViclaGA 
DS_IMG_3088,Mi compa: tienes? Yo todo alcoholizado y apunto de Ilorar: Nada; wey iqué 
DS_IMG_1277,Pensé que sabía todas las posiciones hasta que me dijo: ~Házmelo de a Volkswagen:  ~ 
DS_IMG_2210,0-7 FCB otravez no 
DS_IMG_2086,La que critica y juzga a todo el mundo. Santasauria 
DS_IMG_3227,No TE LLEGM E-MAiL? 
DS_IMG_812,SOLTERA ENAMORADA C0 Eeiiafllavip7] CASADA DIVORCIADA {} 7887 
DS_IMG_832,mi mamá: como lo sientes hijo? a ver camina yo: 
DS_IMG_36,Cuando llevas 1 semana sin robar 
DS_IMG_771,*Yo moleste y moleste que me tomen una foto* La pose que Eduraw hago: 
DS_IMG_2818,no se wey intentaste vibrar alto? iya 
DS_IMG_660,Todo el mundo ahorita Yo ahorita 
DS_IMG_2455,La arrastrada la chef le dio a Pedro después de que metiera el cuchillo en la olla qué 
DS_IMG_2168,golpeada pero jamás derrotada 
DS_IMG_2354,ESTUDIANTE DE MAGISTERIO 10 AÑOS DE DOCENCIA 20 AÑOS DE DOCENCIA Con clases virtuales 
DS_IMG_737,70DA2AV7DA LUCHANDO COKTRA eL CapimlISMOY ME DAPOR MORIRIE EN UK BLACK FRIDAY 
DS_IMG_2639,Quando eté8 € @a denda de Rqpa eo @mm y ya Ilevan ahfB hopas Odio aquí 
DS_IMG_1745,ESE@LBURMO [ACEGRAC@ MTERGAYTUCULO HACENGIMNASIA memegeneatoreg 
DS_IMG_2508,POR FAVOR QUE NO RETIEMBLE EN SUS CENTROS LA TIERRA Aparte Bolillo Para el Mes del Tomhlo 
DS_IMG_2393,Como pensaba que seria el apocalipsis . Como es 22222 
DS_IMG_1944,[EASIQUECORRE CORRECORRE CORAZOB] [OCORRIENEDUcAcIEisiCD VOYDESTARCORRENDORORD] 
DS_IMG_1271,[ERARECEOFENSIVO LOQUEPUBLICO ME VALE VERGA memegenerator es 
DS_IMG_1757,icAH SIP! CcALBURES APAPÁ?? memegenerator.es 
DS_IMG_981,Cuando le mandas fotos tuyas desnudo a tu cybernovia y le suena el móvil a tu tío. 
DS_IMG_2966,Cuando gente que odias   habla de cosas que te gustan 
DS_IMG_54,When eres negro y te llevas por accidente el celular de otro w Pandallomoss 2Como voy a convencer à todos de que fue un accidente? 
DS_IMG_1691,Yo sin saber que me depara el destino pero con el cinturón bien abrochado. 
DS_IMG_291,YADÉJALO YAESTÁTUERTO @IkerOrsini 
DS_IMG_1265,Novia: 20 años. Novio: 17 años. Novia: 17 años. Novio: 20 años. 
DS_IMG_2319,LUSUEMUSELLUNES QUERDA MAESTRA 
DS_IMG_2322,"~Hola; vengo por la entrevista laboral. ~iTiene experiencia? Sí, con esta ya van como 20 entrevistas . "
DS_IMG_2326,Como no van a ser ios mismos #MetGala 
DS_IMG_487,Ese amigo convirtiendo a los niños mas inocentes en los mas racistas y homofobicos 
DS_IMG_2902,NIÑAS Wow @S @ommo yo MEXIQUENSES ese EL DEFORMA Soy 
DS_IMG_2333,Siganme para más recetas 
DS_IMG_1069,"SIEMPRE RECUERDEN, NIÑOS, QUE EL HUMOR NEGRO ES COMO LA COMIDA. NO TODOS LO TIENEN. "
DS_IMG_2996,Cuando te dicen que prefieren rodar sin cubrebocas iEres un monstruo! c8 
DS_IMG_1238,Yo te pago las pestañas y tú me las modelas 
DS_IMG_2845,"Ese mesero está ahí Y no aquí porque no tiene hambre We, acabo de topar todo tu curso, Y gratis "
DS_IMG_3048,Llegando al Sonora Grill de Masaryk jaja gandi mousset 
DS_IMG_736,Cuando te dicen que eres medio burro..  
DS_IMG_3186,"DEBo @Nfesarle QuE @and ME iNviTó A PiCAR ALGOESRE- RABA OTRA @SA,AUBeRT 6 {9} "
DS_IMG_2290,Se apellida Flores y huele a caca. En la hipocresía. fin; 
DS_IMG_3281,~Que temprano dieron el aguinaldo Es tu liquidación: 
DS_IMG_722,Mi cara cuando veo al amor de mi vida 
DS_IMG_2376,cuando llevos aos con 8 maiidoyte pregunta quesientes dved boñar 
DS_IMG_2870,SIE ENSÉNEME MAESTRO EL DEFORMA Robert Pattinson confiesa que usará brazos inflables para el rodaje de The Batman pider-Man hows his ue colors Ahí esta tu heroe 
DS_IMG_26,PREMIoS THE OSCARS TV NoveLAS 
DS_IMG_3133,"Avísenle a mi mamá, que no había pan ya voy en la patrulla! ChaMuL 062 "
DS_IMG_511,Crecí viendo estas series Y no hubo ningún problema 00 00 @ELCLOSETLCBT 
DS_IMG_1656,Los que trabajan en el banco creyendo que también es su dinero. 
DS_IMG_1110,Cuando me estoy bañando y suena una moto igual que la mía 
DS_IMG_1999,"Fin de Semana de crucero! cruzo cocina, cruzo pa' MaFalDa DICE la sala, cruzo cuarto Y así.. pa'la pal' "
DS_IMG_1681,Pero esa mujer te hizo brujería! ~la brujería 
DS_IMG_2519,Memesd Eaucacion Ambientai Gi2p0pof@s Me cae que está vida y no chingaderas es el cabrón infierno  
DS_IMG_2258,"Debajo de mis mangas oculto mi dolor. oianes assemole Utm Source obf_esn @ "" 8 "
DS_IMG_2419,Yo digo que con presentarse al trabajo está bien; ya ponerse a trabajar es avaricia. 
DS_IMG_3234,"Me dijiste Sii, ingeridor que eras Inge de bebidas alcohólicas "
DS_IMG_3157,"{VIEJO, LLEVAME MiL0 AL Zoolocico! ìQJlEN 'QUiERA VERTE, VENGA ACA, A LA CASAI PIENSES . Qde "
DS_IMG_1182,Los que hacen las casas del infonavit Mnio EVRIBaRY' 
DS_IMG_1453,Yo todo devastado despues de 5 minutos butensos MMlmorra Ilsta Para el [ound2 
DS_IMG_1471,Tú Yo Maratón de *Anvorgesas* películas de terror 
DS_IMG_1770,AQUI LLEGANDO POR LOSTACOS 
DS_IMG_795,When el Nepe te Ilega al suelo Pero no tienes piernas : 
DS_IMG_1270,Maldita cama; ino aguanto el salto del tigre! 
DS_IMG_692,"Cuando les preguntas cómo se dice ""hombro"" en lenguaje inclusivo "
DS_IMG_1436,El entrenador: ;A dónde vas? te faltan 20 sentadillas Yo: 
DS_IMG_1824,SI YA SABEN COMO SOY 1 P@] QUE [E METEN 
DS_IMG_13,Despues de los memes racistas y xenofobos seguimos siendo hermanos Porque somo seres civilizados 
DS_IMG_1989,FALLARÉ UN PENALTI 1 cddas DOSNO Mus porecidos ruzonubles en MEMEDEPORTESCoN 
DS_IMG_1948,"ALGO MALO DEBE TENER EL TRABAJO, 0 LOS RICOS YA LO HABRIAN ACAPARADO- fras "
DS_IMG_1918,vas a dormir +Ci güeñas noches ya? eTe 
DS_IMG_476,AWWWW AAAAAH! UNMEGRO 
DS_IMG_1985,"Mi gfa: Este chamaco ya se tardó, idónde estará? Yo: Participante #350 "
DS_IMG_11,Escuelas de Alemania en los años 4Os [ios SEHF7RACISTAS? 
DS_IMG_2679,El vato que le apostó con fé a México: Ca lmarbr Ga ulc Perdí mi dinero 
DS_IMG_2222,TENGO UN EJERCITO TENEMIOS A CHUCK MORRIS 
DS_IMG_1320,-Yque somos? ~Usted mamele 
DS_IMG_2513,"iRayado 0 Tigre, inge? "
DS_IMG_21,Po ODS Abr 9 MWAalolà NOESSUFICIENTE CONNOSIRRATISTAS ' HAY QUESER flyBrã 0 ate' ANTIRRACISTAS Emlu fuoken Imirates 
DS_IMG_671,Cuando ya vas por el cuarto polvo Y ella sigue contando su anécdota que la traumó 
DS_IMG_609,~Hijo; duermase 0 sino viene la bruja y se lo ~Que venga. chupa. 
DS_IMG_2165,INTERNA C1 0 N A L 0 ADIÓS Cheems 
DS_IMG_2410,Yo cuando veo el mundo arder #Ivana 
DS_IMG_1500,Cuando es lunes y tienes que ir a trabajar . Ama ya no kiero ir 
DS_IMG_3167,ANTES DEL CAFÉ: odio A TODo EL MuNDO DESPUÉS DEL CAFÉ: ME SIENTO BIEN DE ODIAR A TODO EL MUNDO 
DS_IMG_1379,"MIRA, TE TRAJE PESCADO DE ACAPULCO "
DS_IMG_552,"Qo Lamas vibigen quotenga 'Salario ""Primer e "
DS_IMG_535,"Ellas: ""Nena' ""Amigui"" ""Bebé"" Nosotros: ""Pendeje"" ""Chingadera"" ""Basura"" Pero una enorme diferencia: Nosotros Ellas hay "
DS_IMG_1860,CUANDO TE DESPIERTAS EN LA MAÑANA Y TE QUEDAS EN TU CAMA MIRANDO AL INFINITO 
DS_IMG_2047,"Mi novia: Quién manda en la relación? Yo: Tú, pero no me preguntes enfrente de mis amigos Okei? "
DS_IMG_2721,Istamamalon Volvió a ceeren la selección mexicana 
DS_IMG_3087,Cuando Usas La Tanga Sabor A Limgn 
DS_IMG_1677,ENCUENIRA A SU EX PROFESOR LELANZAPIROPOS YALBURES memegenerator es 
DS_IMG_2070,Garcinuño [CHAPLIN] @Gongoresque ~Cómo dices que se Ilama tu perro? ~Bimbo 
DS_IMG_1216,~iMamá por tú siempre tienes dos uñas cortas y las demás largas? No lo entenderías qué 
DS_IMG_1584,*Nos enteramos de cualquier chisme* Mi amix y yo en corto: N 
DS_IMG_908,"Gigantes,vampiros,un Dios falso en el jardín del Edén el arcángel que fue humano,ese libro lo tenía todo LaBiblia Tiodoloque eliuinarondelabibla "
DS_IMG_2090,FELIZ AÑO NUEVO 
DS_IMG_1710,"Yo al rato después de tomarme 5 shots de tequila, 10 cervezas y agua de la Ilave: AKINTAJ ENAIJKA KETA ENAIJMA HEÑAIKA "
DS_IMG_2948,Ahhh que lindo vientito 9 seguro Ilueve esta nochey mañana refresca un poco Lareconch4de la lora; para quecarâjø hablé FULANT@ @SME 
DS_IMG_1125,Cuando vas al supermercado y te dicen que no venden ovarios de pascuas 
DS_IMG_131,SABIAS QUE_ SI DEJAS A TU MUJER [IBARAZADAENESTSDnS TGTOCADA[NCAPACIDADPOR PATERNIDAD PARA EL MUNDIAL DE RUSIA ? DE NADA 
DS_IMG_2131,Alguien: Te voy a decir algo pero no te rías. Yo: Cgalguier 
DS_IMG_2456,feliz lunes de regreso a clases 
DS_IMG_1657,"El Guarromántico @Guarromantico 'Sin mí no saldría el jale"" Yo en el jale: "
DS_IMG_100,Sergio Goyri viendo cómo una india que actúa de sirvienta recibe una nominacion al Óscar: 1 
DS_IMG_1836,AVER PENDEJO YA TE DIJE QUE NO SOY GASPAR 
DS_IMG_2717,"AkA MEXIC@ eQue pasa México? Udeol AtA KO Ay', como sino lo supieras T vas @ golearme "
DS_IMG_3013,bruneeeeeeee Il allacces te odio @brunequiereslep 3min toda argentina si no  llegamos a ganar el último mundial de Messi: Es el peor día de mi vida. Ll 3 49 
DS_IMG_1526,Cuando te corrían del salón y seguías molestando desde la ventana: 
DS_IMG_1444,*Te quiero contar algo; no te vayas a enojar* Yo antes de que me cuente: pero 
DS_IMG_3192,Mi mamá: dónde estará esta niña Yo en la casa de mi novio ganándome a la suegra: 
DS_IMG_1894,@uando @auchabas la misma voze una Gaicatualpelicula dilerento Yegor 087 Yo te COmozco I 
DS_IMG_542,me molesta levantarme a las 5 am para iral colegio. sin embargo;LO TOLERO 
DS_IMG_801,Doctor; me salió una perrilla Presentala 
DS_IMG_3148,mmmm. No Karen; ni yo le entiendo vete al extra mejor. 
DS_IMG_3286,Cuantos años tiene tu novia? 41 Jajajaja podria ser tu mamá Si.. pero es la tuya Duma 
DS_IMG_2616,MIJO TÚ QUE ERES CONTADOR CUENTANOSUMOSCHISTES PARA DESABURRIRNOS 
DS_IMG_3262,"ESN Mira cariño, Si las tuvieses Yo miro como estas ésto,y no te nada digo "
DS_IMG_2191,"Yo aguantando la risa cuando alguien me está peleando y dice mal una palabra 79,1nl+9 Y U-3U € 41 MEMES 1 '! ' 7 KE "
DS_IMG_2013,"iWey, yal "
DS_IMG_1122,@ye tócame una 
DS_IMG_2347,pero la hora Dijiste que de volver no veías al monte 
DS_IMG_1539,Yo ilusionándome con alguien que no puedo tener . 
DS_IMG_954,"Cuando estás enamorado, pero conoces tus límites . "
DS_IMG_922,"IF ANOCHE COGI BIEN RICO _CONMI VIGA"" "
DS_IMG_2362,POR FAVOR UIRGENCITA. QUEACABEN CON EL RECALENTTADOL CeneradorMemes com 
DS_IMG_1389,Tanto esfuerzo para q en una sentadilla se perdiera todo 
DS_IMG_2060,XSIOVENESA EDAD TAN ATRACTIVA QUEGESTA PUDE CONSEGUIR TRES CITAS EN SAN VALENTIN gains Outalmoogia Ipm; Cardología Gastneniemnhnfa 
DS_IMG_2010,Este halloween me disfrazare de tus mentiras 3 01 E ` 66 one hcankas Oncobe 
DS_IMG_2104,IRAPRMO [SeES HLPERROOITITOISSI 
DS_IMG_823,< Senán Cohtés Primer Integrante De La Mafia del Poder 
DS_IMG_643,Cuando tetiras un pedito y sientes resbalosas las nalgas 
DS_IMG_2731,Tranquilo México tienes todo mi apoyo TODO AARGENTINA 
DS_IMG_2125,"Cuando casi controlo mi ataque de risa, y se me ocurre voltear a ver a mi amigo. Mi amigo: "
DS_IMG_3084,Cuando le quit4s el c4lzon y le s4le un olor a cuc4 fresca. BiCHOISY 
DS_IMG_1107,Cuando tú novia te comenta que tiene la fantasía de meterte el dedo 
DS_IMG_1828,100 MEXICANOS DIJERON QUE COIOSEZEDICERUMMERICANOQU IEGECE LABARBAASUMANEHOR menegeneratones 
DS_IMG_891,El wei que se toma el agua del atún: Josee BlO  
DS_IMG_23,"Puedes Ilamarme racista, pero ipor qué es negra? "
DS_IMG_1085,Cuando voy a trabajar y quieren que trabaje 
DS_IMG_2181,CUADOLEOLAROSA DEGUADALUE CQMHUIIPBOPRO 
DS_IMG_3137,"Mi Amor, ME VoY A La Entreyista De Trabajo_ VAS A Ir CON ESA RoPa??????? que ES MUCHA? Furno "
DS_IMG_1780,Magha 0 Hemiune Me premium;aditivo-checa niveles Vechale aguacatetambién P6 
DS_IMG_2683,ISE FILTRA LA ALINEACIÓN DEL MÉXICO VS PoLoNIAI PADRE NUESTRO QUE ESTÁS EN SANTIFICAL EL STI? CIELO TU SEA NOMBRE 
DS_IMG_733,Se termino el invierno 
DS_IMG_2027,Cuando solo te comportas bien en Diciembre para poder recibir regalosddenavidad cQué trucazo no? 
DS_IMG_2187,Memes de Julio Julio 
DS_IMG_2795,LoS RECRESOS MÁS ÉPICOS QUE Nos ESTÁ DANDO LA TELEVISIÓN ESTE 2022 EL DEFORMA QRONA JAGRIMAS 10 AÑOS DESPUÉS 
DS_IMG_3030,Cuando me Ilaman por mi nombre que no me gusta. Lupe.C iiCALLATEI! 
DS_IMG_739,mememundo_rd Ig: jerorthy Cuando veías a tu mamá tirando los dibujos que le hacías 
DS_IMG_1120,Cuando dedeas a una boliviana 
DS_IMG_2661,La Bebeshita en su presentación; JAJA. #MasterChefJunior 
DS_IMG_48,11.40 A M. Como hiciste el chat negro? lo hice mi esclavo y lo puse a rapear Pendejo racista Aa 
DS_IMG_2405,me quede sin mOta 
DS_IMG_197,La QUC nunca ARRENR A PCERECA? ENTRC Hay Am Mikel49_XD Corregir la ortografía de alguien es CLASISTA_ La ortografía es otro medio de discriminación. 
DS_IMG_441,#NI UNA MENOS NADA MÁS SEXISTA @UEPEDIRLJUSTICIA PARA UN SOLOSEXO 
DS_IMG_3204,Pepe.si no te has fijado Ilevo puesto el mismo vestido. 
DS_IMG_2118,Cuando al fin sales con tu cita de Tinder pero jamás_ mencionaste cuanto medias Uosti 
DS_IMG_1352,Mi pito me ha a llevado a lugares que no iría ni con un arma 
DS_IMG_8,#ENSEGUNDOS Los memes de la votación en la CDMX son clasistas y racistas 
DS_IMG_3200,"La morra que tiene piercing en la lengua, y en todas las fotos sale asi: "
DS_IMG_1241,Cuando te encuentras a tu archienemiga en el Aurrera Ate lly : 
DS_IMG_193,"Enrique Galván Ochoa @galvanochoa El 30 de marzo se conmemora el día internacional de las trabajadoras del hogar. A ninguna, por cierto; le ha ido tan bien como a Yalitza Aparicio. Falta recorrer mucho camino para que tengan un estatus laboral como en Estados Unidos 0 Europa. bit.ly/3JT7fVo Translate Tweet "
DS_IMG_1772,When tu gfa consigue la cartulina a las 11 de la noche :v hecho EN REGIONEl1 EXTREMO :V xd 
DS_IMG_2190,Fa ADIOS [AQUERO 
DS_IMG_766,When a un peruano se le muere su llama xdxd Momos Iug Mi navell! 
DS_IMG_2882,Yo enseñándole a Dios todos los memes que hice para hacer del mundo un lugar mejor EL DEFORMA 
DS_IMG_1891,MIS GUSTOS SONMUY. PARTICULARES ENTONCES MUÉSTRAME ~Sanguche De Micanesa 
DS_IMG_2572,V El-vato mexicano que metió tequila a Qatar 
DS_IMG_87,"'vistazo a Peter Pan: ""Vistazo a Campanita' yo: dios! cqA @cba (a 408 "
DS_IMG_1148,~Ajá hija y iQue te recetó el médico para ese colon inflamado? . ~Mucho reposo durante 9 meses y ácido fólico. 
DS_IMG_1552,a dejar Ya la El creído Hola volvió marido 
DS_IMG_1712,Cuando presumiste una relación que no funcionó y el ganado se te fue [UELVAN VUELVAN VUELVAN VUELVAN 
DS_IMG_882,El Guarromántico @Guarromantico Yahí estaba yo imaginándome una vida entera contigo. 
DS_IMG_451,2 Vos sos brasilera? No Yesta selva? 
DS_IMG_703,"Cuándo un hombre diga ""Yo pago"" no lo permitas, eso es machismo vive La Música Sigucnos cn Faccbook Paga tú4 No permitas más el abuso y la violencia en contra de las mujeres "
DS_IMG_397,ApRENDE A dECHR ME OUIERO. anteS DE DECIR TE OUIERO. 
DS_IMG_2524,Lxs fans de Taylor Swift después de ver los precios de las entracas 
DS_IMG_2306,Cuando empieza a llover y te tienes que transportar pero uber te quiere cobrar 2 millones de peso abueno chingo mi madre 
DS_IMG_2409,Impresionante anuncio de Anonymous: Jussh @inoesasi Guty Carrera nunca fue infiel. 
DS_IMG_475,ES HOMOFOBICO SU HIJOSALE GAY memegenerator es 
DS_IMG_916,Se acerca el dia de San Valentin Lo que otras Lo que yo chicas quieren que me regalen que le regalen 9eres Cflot Qalack quiero 
DS_IMG_2089,#SIELTOMATEES UNA FRUTA ENTONCES LA SAZSADETOMATE ESTÉCNICAMENTEUNBATIDO? 
DS_IMG_1367,MIITA CoMo EstUVO LA PELICULA DE LA BARBIE BlEN LARGA AMÁ 
DS_IMG_1111,"Qué lindo, está soñando con su primer arresto 000 "
DS_IMG_2771,DE TODAS MANERAS NOSOTROS NUNCA LO íBAMOS A USAR 
DS_IMG_225,@ppquu [[ensasoel 1G@Ia Queesm Med PGimo Prlmo mem@-ascnalru 
DS_IMG_1079,"Si adivinan que animal es, no voy a trabajar mañana "
DS_IMG_1177,sabencómoesun exorcismoialreves? es cuandoel diablo le pide al cu@a q salga de adentro del niño 
DS_IMG_673,EAMORESCEGO PEROEL COCODRILO NO 
DS_IMG_578,Una femenazi diciendo porque debemos respetar mas a las mujer y dejar que nosotros seamos machistas' Yo con Id Y misoginos por percepcion de la nuestros gustos realidad muy alterada explicando porque debemos respetar a todos nuestros derechos humanos y decir que si no nos gusta algo femenino no es machista 
DS_IMG_1113,Maestro @Chichonas 0 nalgonast @on que no tenga pito; @ntre más delgada sea la tabla; más rápido @ntra el clavo dijo el Garpintero 
DS_IMG_101,memes feministas memes racistas memes de south Park 
DS_IMG_1116,Cuando ella está feliz esperando un bebé tuyo Pero es tu hermana 2 
DS_IMG_7,Hj@ siestudiasy prestas que Diosy la virgencita @encon @dases teayuden a pasar vasapasareexamen elexamen; mijo @sasidesMmple 
DS_IMG_3011,Mi cara cuando me levanto temprano Traducción: 
